,NL111,NL112,NL113,NL124_1,NL126,NL131_2,NL211_1,NL213,NL221_2,NL225,NL230,NL310,NL321_2,NL323_3,NL332_3,NL333,NL33A,NL341_1,NL411_1,NL413,NL414,NL421_2
2019-07-29 04:00:00,122.87887980051599,139.4233717504754,258.92434053659696,318.6636086502161,167.9580946505706,450.0505908645302,401.1388306728605,273.3421552180484,801.1083901897333,208.28790841262204,214.9562590781044,496.93557737101537,1046.7998271104934,659.6623637324448,1279.5565458250064,237.7161935206395,244.40489966224033,353.00210108480246,552.6728665150192,307.7365502847858,363.021970577756,678.7586744915225
2019-07-29 05:00:00,130.7312212892824,148.33295758229028,275.4704088678487,339.02720147614616,178.69113776701096,478.8102193086247,426.7728459565392,290.80956661968213,852.3017007041029,221.59815169846573,228.69263065122755,528.6913018516525,1113.693582377448,701.816834506618,1361.3241772382783,252.90699548729208,260.0231306942223,375.56003006714553,587.9903766233195,327.40187019439105,386.2202002941168,722.133458744296
2019-07-29 06:00:00,133.02790286851308,150.9388658566283,280.3098634941461,344.98321963928584,181.83037750204824,487.22194069995294,434.2703765705563,295.918499039441,867.2749075375541,225.4911803719396,232.71029488585015,537.9793323778518,1133.258912757815,714.1463284095215,1385.2398733542516,257.35005684681954,264.59120807122355,382.15785570087,598.320171246499,333.15365493919387,393.00530343011116,734.8198743999275
2019-07-29 07:00:00,130.23082697872377,147.76518985771384,274.4160025526218,337.72952154116047,178.00716933312015,476.9774978881677,425.139305766893,289.69644726565645,849.0393818968147,220.74994992044628,227.8172736392148,526.6676527425923,1109.4307450320046,699.1305201925775,1356.1134948442952,251.9389541854956,259.02785126571365,374.1225149849374,585.7397509791632,326.14868804328876,384.74188173376047,719.3693793556389
2019-07-29 08:00:00,134.4521020601031,152.55482014965355,283.3108660836379,348.67661637732226,183.7770568908144,492.43814781971525,438.9196832641648,299.0866079701295,876.5599687582977,227.90529312476423,235.201695612348,543.7389490728694,1145.3916036640767,721.791992226406,1400.0702770909727,260.1052513211634,267.4239264446713,386.2492447810009,604.7257980798672,336.72040413848504,397.21282548651,742.6868695830287
2019-07-29 09:00:00,160.76771054614866,182.41357920366056,338.76182384082284,416.92127141977744,219.7467814526104,588.8204973929795,524.827142981199,357.6252693831207,1048.124478341585,272.5120071431716,281.2364964235824,650.1621368339588,1369.5731266257162,863.0645732032509,1674.0987281181303,311.0142951669222,319.7654163900879,461.84779436071585,723.0856236225533,402.62493213619786,474.9572195196078,888.0490958942027
2019-07-29 10:00:00,160.16467124880873,181.729346304812,337.49112905067767,415.3574007288971,218.9225118015112,586.6118331170441,522.8585176244459,356.28381785391025,1044.1929659328016,271.4898152568405,280.1815789988491,647.7233802153477,1364.4358611068485,859.827220055561,1667.819187797176,309.84768129039816,318.5659770788082,460.1154043898496,720.3733311795954,401.1146869797412,473.1756561263578,884.7180258617183
2019-07-29 11:00:00,160.67789618271502,182.31167217617244,338.57257142526925,416.68835450836957,219.624017887553,588.4915473944358,524.5339434599803,357.42547872983397,1047.5389339402766,272.3597657983988,281.07938106245183,649.7989177631017,1368.8080019739696,862.5824142238075,1673.1634774320303,310.8405441640355,319.5867764926632,461.5897788331399,722.6816651736019,402.40000200651275,474.69188029082574,887.5529790808537
2019-07-29 12:00:00,159.88239753516027,181.40906707556377,336.8963357446523,414.6253761501872,218.5366834541882,585.5779902644786,521.9370334149019,355.6559043721522,1042.3526835286902,271.01134245898334,279.6877878638675,646.581834564083,1362.031183629932,858.3118632630254,1664.8798284980062,309.30160670989756,318.0045374011879,459.3044984460399,719.1037474828919,400.4077637150168,472.3417328359004,883.1588015911937
2019-07-29 13:00:00,160.61374306597673,182.2388814422524,338.4373911284453,416.5219852859356,219.53632962679782,588.2565831097619,524.3245152305385,357.28277112034357,1047.1206879393424,272.2510219807041,280.96715580450154,649.5394755696325,1368.2614843655797,862.2380149527769,1672.4954412276736,310.7164363048309,319.45917656593133,461.4054820277287,722.3931234243512,402.2393376281663,474.50235227026735,887.1986099284618
2019-07-29 14:00:00,163.3338352156801,185.32520856046276,344.16903571378083,423.57604031714004,223.2543118828196,598.2190687799383,533.2042721588716,363.3335737627395,1064.8543183789604,276.8617598509636,285.7255067415964,660.5398245727289,1391.4338309613217,876.8405440444837,1700.8201762924016,315.9786095351092,324.86941345936293,469.2196665771677,734.6272935925858,409.05150727005565,482.5383403419478,902.22386198988
2019-07-29 15:00:00,169.3770588124268,192.18209569573204,356.9030196745971,439.2480210704294,231.51454604596245,620.3527043962267,552.9324113722911,376.7766305767419,1104.2530916669803,287.10542747781386,296.29712604051963,684.9792791975331,1442.915789671674,909.2829553755877,1763.7491867428118,327.6695698721898,336.88932655750597,486.58042564691215,761.8079263720131,424.18609171029107,500.39187987855877,935.6054361452008
2019-07-29 16:00:00,169.78763875955184,192.6479563928204,357.7681735742704,440.31278409400744,232.07575091479592,621.8564758181401,554.2727520407187,377.6899592774809,1106.9298660729603,287.8013879110606,297.0153676914019,686.6397092357363,1446.413502365371,911.487110710185,1768.0246184506955,328.4638601710998,337.70596608859,487.75992520154443,763.6545935672183,425.2143437317083,501.60485921013316,937.8733987205093
2019-07-29 17:00:00,170.2238799533722,193.1429333834768,358.6873995926733,441.4440948065591,232.67203108793152,623.4542329539231,555.696864000923,378.66037102201614,1109.773938879314,288.5408458713853,297.77849944546426,688.4039161513272,1450.129822102424,913.8290257531946,1772.5672646403216,329.30779361369156,338.57364559036677,489.0131434783413,765.6166774621239,426.30686150446417,502.893649749931,940.2831089567744
2019-07-29 18:00:00,169.78763875955184,192.6479563928204,357.7681735742704,440.31278409400744,232.07575091479592,621.8564758181401,554.2727520407187,377.6899592774809,1106.9298660729603,287.8013879110606,297.0153676914019,686.6397092357363,1446.413502365371,911.487110710185,1768.0246184506955,328.4638601710998,337.70596608859,487.75992520154443,763.6545935672183,425.2143437317083,501.60485921013316,937.8733987205093
2019-07-29 19:00:00,167.9913514908798,190.60981584305884,353.9831252631997,435.6544458658535,229.62047961364945,615.2774758472689,548.4087616163478,373.69414621174775,1095.2189780467972,284.75656101560617,293.873060468792,679.375327818597,1431.111009330447,901.8439311213218,1749.3196047287051,324.9888401133688,334.1331681400974,482.59961465002806,755.5754245881953,420.7157411380078,496.2980746344951,927.9510624535349
2019-07-29 20:00:00,167.17019159662973,189.67809444888212,352.25281746385315,433.52491981869747,228.49806987598248,612.269933003442,545.7280802794925,371.8674888102697,1089.8654292348372,283.36464014911274,292.4365771670275,676.0544677421906,1424.115583943053,897.4356204521273,1740.7687413129381,323.40025951554895,332.4998890779293,480.24061554076343,751.8820901977849,418.65923709517324,493.87211597134626,923.4151373029181
2019-07-29 21:00:00,160.26731623559,181.8458114790841,337.707417525596,415.62359148479163,219.06281301871957,586.9877759725224,523.1936027915527,356.51215002909504,1044.8621595342968,271.66380536515214,280.36113941156964,648.1384877248985,1365.3102892802729,860.3782588892104,1668.8880457241469,310.0462538651256,318.7701369615792,460.4102792785077,720.8349979783967,401.3717499850955,473.4789009592514,885.2850165055454
2019-07-29 22:00:00,150.63151810149918,170.91264324429164,317.4033369426384,390.6349342751944,205.89203625328378,551.6961404144914,491.73748272939144,335.07746708362623,982.041610193951,255.330483947393,263.5049056674267,609.170270265816,1283.2233445000722,808.6494883803801,1568.5490078297562,291.405253412583,299.604627966451,432.7288991057305,677.4960272409236,377.23996035745904,445.01179227136424,832.0587698162758
2019-07-29 23:00:00,143.63882837702585,162.97845324700555,302.6686845888277,372.50068902988085,196.33401583096352,526.0850333850283,468.9098057202332,319.52233764916485,936.4527960921024,243.47740781865969,251.27235255083838,580.891071177667,1223.6529251855459,771.1099678380202,1495.7330615548656,277.8774967592732,285.69623595267626,412.6405473158989,646.0449765725843,359.72754311769626,424.3532380304875,793.4325322055544
2019-07-30 00:00:00,140.00776196963875,158.85849770713037,295.01747978859197,363.0841910401125,191.37086027221739,512.7860548724813,457.05616793382615,311.44508695200415,912.7800724392157,237.3225077371339,244.9204029508484,566.206643027307,1192.7200285506633,751.6169690976753,1457.9222123882707,270.8529919282884,278.47408009965187,402.2093481296193,629.7135135649879,350.63393930328726,413.6259520668762,773.3752381801704
2019-07-30 01:00:00,138.23713594766207,156.84947345093687,291.286503596251,358.4924005009323,188.95066427537307,506.30104061547974,451.2759488012321,307.5063569300673,901.2364828134268,234.32117836875747,241.82298583141878,559.0460384875556,1177.6361425590956,742.1115492172247,1439.4844131480236,267.4276150142394,274.95232212185215,397.1227563002676,621.7497612856655,346.19960246092546,408.39497869946166,763.5946495741532
2019-07-30 02:00:00,137.99335410405652,156.5728686620406,290.77281846831994,357.86019745568274,188.61744888450312,505.4081763337185,450.480121529353,306.9640680140034,899.6471480098758,233.90795186151715,241.39652985120736,558.0601581523723,1175.5593756472126,740.8028319873074,1436.9458755714672,266.9560051492615,274.4674424002709,396.4224284397045,620.6533026385122,345.5890778232088,407.6747722213392,762.2480467950635
2019-07-30 03:00:00,140.64929313702163,159.58640504633092,296.3692827568315,364.7478832644532,192.2477428797697,515.135697719221,459.1504502282443,312.8721630469089,916.9625324485596,238.4099459140819,246.0426555303519,568.8010649619995,1198.1852046345648,755.0609618079835,1464.6025744318385,272.09407052033515,279.7500793669707,404.0523161837323,632.5989310574961,352.24058308675177,415.5212322724612,776.9189297040898
2019-07-30 04:00:00,148.05256280862005,167.98645574070542,311.9690890103156,383.94689153334485,202.36696817092349,542.2505761705978,483.3184679058304,329.3406211821093,965.2281209563886,250.95898247606203,258.9934502978226,598.740694088352,1261.2533366427883,794.8046376849411,1541.6939524146132,286.416117472555,294.4751109118295,425.32016752819635,665.8966489210408,370.7812523479319,437.39276584491256,817.81312989012
2019-07-30 05:00:00,158.54801270700392,179.8950198100266,334.0845855707141,411.16489632355865,216.7127676304794,580.69073314326,517.5809262425121,352.68758609475043,1033.6531667092552,268.7494710509315,277.35350249850023,641.1854369399225,1350.663617375417,851.1483584255844,1650.9846754473851,306.7201632384403,315.3504589251649,455.4711248934849,713.1020790984749,397.0659446454108,468.3995500082836,875.7879232214415
2019-07-30 06:00:00,167.0547159865008,189.54707112782603,352.00949292957006,433.22545521831614,228.34023100662307,611.8469972910289,545.3511094664972,371.61061511318684,1089.1125864331552,283.1689012772621,292.2345717027169,675.587471793946,1423.1318522479507,896.8157017642718,1739.5662761450958,323.1768653689805,332.2702092098119,479.90888129102314,751.3627150491334,418.37004121414964,493.53096553434096,922.7772728286126
2019-07-30 07:00:00,168.67137452830565,191.38139762261142,355.4160364095336,437.41795962365467,230.5499751776549,617.768097264813,550.628700848431,375.2068468723467,1099.6523856567019,285.90924548317105,295.06264820306575,682.1254150693712,1436.9040959793824,905.4945633942486,1756.4007884948871,326.3043834209384,335.4857273634553,484.55316078738787,758.6339671302541,422.4187835484801,498.30707165241523,931.7073754688895
2019-07-30 08:00:00,166.34903170237962,188.74637305470537,350.5225096645065,431.3953937715413,227.37566013831548,609.262390159615,543.0473989426371,370.04083140879163,1084.5118804228769,281.9727192826192,291.00009386526295,672.733607665784,1417.120158555659,893.0273097829325,1732.2178778971709,321.811678917729,330.86661001576124,477.88161643149874,748.1887558073743,416.6027330523387,491.44615730819737,918.8792121523011
2019-07-30 09:00:00,163.75724578615282,185.80562740433513,345.0612256728189,424.67407718520496,223.83305440380417,599.7698330587866,534.5864984731877,364.2754439853766,1067.6147419851275,277.5794690477493,286.4661934440688,662.252143049626,1395.040847176697,879.1135792332873,1705.2292152411567,316.7977214058601,325.7115729757934,470.4360254928823,736.5316691376413,410.1118921671423,483.78922527763393,904.5626983956669
2019-07-30 10:00:00,160.79337179284394,182.44269549722856,338.8158959595524,416.98781910875095,219.78185675691248,588.9144831068489,524.9109142729757,357.68235242691685,1048.2917767419588,272.5555046702495,281.2813865267625,650.2659137113465,1369.791733669072,863.2023329116631,1674.3659425998726,311.063938310604,319.8164563607806,461.9215130828803,723.2010403222534,402.6891978875364,475.03303072783115,888.1908435551593
2019-07-30 11:00:00,160.24165498889468,181.81669518551607,337.6533454068664,415.557043795818,219.02773771441747,586.8937902586528,523.109831499776,356.4550669852988,1044.6948611339228,271.6203078380742,280.3162493083895,648.0347108475108,1365.0916822369168,860.2404991807981,1668.6208312424042,309.99661072144374,318.71909699088644,460.33656055634316,720.7195812786964,401.30748423375695,473.403089751028,885.1432688445885
2019-07-30 12:00:00,162.102095374305,183.9276264691977,341.573574014761,420.381751246406,221.57069727631918,593.7077545141981,529.1832501535888,360.5935876605225,1056.8239951610203,274.77387855122345,283.5707817889497,655.5585344581193,1380.9406928802312,870.228078040692,1687.9938811687514,313.59573863837943,322.41949486611094,465.6811679132708,729.0872920069702,405.9667512058039,478.89940234722457,895.4199742639548
2019-07-30 13:00:00,167.49095718032115,190.04204811848237,352.92871894797287,434.3567659308677,228.9365111797586,613.4447544268118,546.7752214267015,372.581026857722,1091.956659239509,283.9083592375867,292.9977034567792,677.3516787095367,1426.8481719850035,899.1576168072813,1744.108922334722,324.02079881157226,333.1378887115887,481.1620995678199,753.3247989440389,419.46255898690544,494.8197560741387,925.1869830648776
2019-07-30 14:00:00,171.73789350839579,194.8607947039901,361.8776545977185,445.37040845600313,234.74147404175497,628.999390072229,560.63937021575,382.0282706059912,1119.6445445013658,291.10719996898257,300.4270155330926,694.5267519172016,1463.0276376604315,921.9568485495221,1788.3329190631418,332.23673909092196,341.5850038612391,493.3625480860479,772.4262627444432,430.0985408334403,507.36651103511167,948.6462209532242
2019-07-30 15:00:00,176.1772891866853,199.897913491258,371.232131137936,456.88315864844077,240.80950168601703,645.258918571668,575.131803693124,391.90363718273187,1148.5871677660257,298.63227215346285,308.193003383257,712.4801517052744,1500.84665616103,945.7892781048554,1834.5610244046325,340.8250029478857,350.41491879108514,506.1158870205099,792.3933517926,441.21651581501453,520.4818500577601,973.1685662987466
2019-07-30 16:00:00,174.25269568453663,197.71419147365629,367.17672223321733,451.8920819754186,238.17885386336002,638.2099900314487,568.8489568098692,387.6224088980176,1136.0397877379937,295.3699576226187,304.82624564474634,704.6968859011964,1484.4511279093251,935.4572999739304,1814.5199382739281,337.1017671717453,346.58692098912866,500.5869828581708,783.7370993150752,436.396584464621,514.7960094410049,962.5374917269882
2019-07-30 17:00:00,172.3409328057357,195.54502760283864,363.1483493878637,446.9342791468834,235.56574369285414,631.2080543481643,562.6079955725031,383.36972213520164,1123.576056910149,292.1293918553137,301.4819329578259,696.9655085358127,1468.164903179299,925.1942016972118,1794.6124593840957,333.4033529674459,342.78444317251876,495.09493805691415,775.1385551874009,431.60878598989694,509.14807442836155,951.9772909857085
2019-07-30 18:00:00,171.76355475509112,194.88991099755813,361.9317267164481,445.43695614497676,234.77654934605707,629.0933757860986,560.7231415075267,382.0853536497874,1119.8118429017395,291.1506974960605,300.4719056362727,694.6305287945894,1463.2462447037876,922.0946082579344,1788.6001335448846,332.2863822346038,341.63604383193183,493.43626680821245,772.5416794441435,430.16280658477893,507.44232224333507,948.787968614181
2019-07-30 19:00:00,170.64729052384487,193.62335222734913,359.5795895517113,442.54213167462393,233.250773608916,625.0049972327713,557.079090315239,379.60224124465316,1112.5343624854809,289.2585550681709,298.5191861479366,690.1162346282242,1453.7368383177989,916.1020609419979,1776.9763035890762,330.12690548444243,339.4158051067971,490.22950239405577,767.5210530071791,427.3672464015507,504.14453468561703,942.6219453625611
2019-07-30 20:00:00,167.73473902392666,190.31865290737863,353.442404075904,434.9889689761173,229.26972657062856,614.337618708573,547.5710486985805,373.1233157737859,1093.5459940430599,284.321585744827,293.42415943699064,678.3375590447201,1428.9249388968865,900.4663340371986,1746.6474599112782,324.49240867655016,333.62276843316994,481.86242742838294,754.4212575911922,420.0730836246221,495.53996255226116,926.5335858439673
2019-07-30 21:00:00,160.93450864966815,182.60283511185264,339.11329261256503,417.35383139810585,219.97477093057395,589.4314045331316,525.3716563777476,357.99630916779586,1049.2119179440142,272.79474106917803,281.52828209425326,650.8366865369787,1370.9940724075302,863.9600113079308,1675.8356222494574,311.33697560085426,320.0971761995907,462.3269660547851,723.8358321706052,403.0426595198985,475.4499923730598,888.9704556904214
2019-07-30 22:00:00,151.50400048913988,171.9025972256044,319.24178897944415,392.89755570029774,207.0845965995549,554.8916546860574,494.5857066498002,337.0182905726966,987.7297558066587,256.8093998680423,265.0311691755515,612.6986840969979,1290.6559839741783,813.3333184663994,1577.6343002090086,293.09312029776663,301.33998697000453,435.23533565932416,681.4201950307348,379.42499590297075,447.5893733509599,836.8781902888062
2019-07-30 23:00:00,144.4471576479283,163.89561649439827,304.3719563288095,374.5969412325502,197.43888791647947,529.0455833719204,471.5486014112002,321.32045352874485,941.7226957038758,244.8475799216142,252.68639080101283,584.1600428153797,1230.539047051262,775.4493986530088,1504.1503177297614,279.44125578525217,287.30399502949797,414.9626870640813,649.6806026131447,361.7519142848616,426.7412910895247,797.897583525693
2019-07-31 00:00:00,140.75193812380294,159.70287022060305,296.58557123174995,365.01407402034783,192.38804409697815,515.5116405746995,459.4855353953514,313.10049522209374,917.6317260500549,238.5839360223937,246.22221594307257,569.2161724715505,1199.0596328079894,755.6120006416331,1465.6714323588099,272.2926430950627,279.95423924974176,404.3471910723905,633.0605978562976,352.4976460921062,415.82447710535496,777.4859203479172
2019-07-31 01:00:00,138.81451399830667,157.50459005621738,292.50312626766663,359.989723502839,189.73985862217017,508.4157191775456,453.16080286620854,308.7907254154816,905.0006968218364,235.2998727280107,242.83301315297197,561.3810182287791,1182.554801034607,745.2111426565023,1445.496738987235,268.5445857470815,276.1007214624391,398.78142754896936,624.3466370289229,347.6455818660435,410.10073088448826,766.7839719456807
2019-07-31 02:00:00,138.763191504916,157.4463574690813,292.3949820302074,359.85662812489164,189.66970801356595,508.2277477498062,452.99326028265494,308.6765593278891,904.6661000210886,235.2128776738548,242.7432329466116,561.1734644740035,1182.1175869478946,744.9356232396774,1444.962310023749,268.4452994597177,275.99864152105346,398.6339901046402,624.1158036295221,347.51705036336625,409.9491084680413,766.500476623767
2019-07-31 03:00:00,140.98288934406074,159.96491686271523,297.07222030031613,365.61300322111043,192.70372183569694,516.3575119995257,460.2394770213419,313.6142426162594,919.1374116534186,238.97541376609493,246.6262268716938,570.1501643680398,1201.0270961981937,756.851838017344,1468.0763626944943,272.73943138819953,280.4135989859765,405.01065957187114,634.0993481536004,353.07603785415336,416.5067779793655,778.761649296528
2019-07-31 04:00:00,147.32121727780356,167.15664137401677,310.4280336265225,382.05028239759645,201.36732199831383,539.5719833253144,480.9309860901936,327.7137544339179,960.4601165457364,249.71930295434126,257.71408235718854,595.7830530828023,1255.0230359071404,790.8784859951896,1534.0783396849456,285.0012878776217,293.02047174708605,423.2191839465075,662.6072729795814,368.94967843478236,435.2321464105455,813.7733215528517
2019-07-31 05:00:00,158.0861102664882,179.37092652580216,333.1112874335816,409.9670379220332,216.08141215304167,578.9989902936072,516.0730429905308,351.66009130641896,1030.6417955025272,267.96651556352884,276.54548064125765,639.3174531469436,1346.7286905950075,848.6686836741621,1646.1748147760156,305.82658665216655,314.4317394526953,454.14418789452344,711.0245785038688,395.90916112131623,467.03494826026224,873.2364653242192
2019-07-31 06:00:00,166.99056286976253,189.47428039390596,351.87431263274607,433.05908599588207,228.25254274586783,611.6120330063549,545.1416812370554,371.4679075036964,1088.6943404322208,283.0601574595673,292.12234644476655,675.3280296004766,1422.5853346395604,896.471302493241,1738.8982399407391,323.05275750977586,332.14260928308005,479.7245844856118,751.0741732998825,418.2093768358032,493.34143751378247,922.4229036762207
2019-07-31 07:00:00,170.5574761604113,193.52144519986106,359.3903371361578,442.3092147632163,233.1280100438587,624.6760472342278,556.7858907940205,379.4024505913666,1111.948818084173,289.1063137233982,298.3620707868061,689.7530155573673,1452.971713666053,915.6199019625549,1776.0410529029768,329.9531544815559,339.2371652093725,489.97148686648006,767.1170945582281,427.1423162718657,503.8791954568352,942.1258285492125
2019-07-31 08:00:00,172.62320651938418,195.8653068320869,363.74314269388907,447.66630372559337,235.95157204017718,632.2418972007299,563.5294797820471,383.99763561695977,1125.4163393142605,292.60786465317085,301.97572409280747,698.1070541870776,1470.5695806562157,926.7095584897476,1797.551818683266,333.9494275479466,343.34588285013905,495.9058440007239,776.4081388841046,432.31570925462137,509.98199771881906,953.5365152562331
2019-07-31 09:00:00,174.61195313827108,198.1218195836086,367.93373189543155,452.82374962104944,238.66990812358932,639.525790025623,570.0217548947435,388.42157151116436,1138.3819653432265,295.97892300170963,305.45470708926837,706.1497621846244,1487.5116265163103,937.3859358917031,1818.2609410183263,337.7967711832915,347.30148057882724,501.61904496847416,785.3529331108799,437.29630498336115,515.8573663561326,964.5219589803831
2019-07-31 10:00:00,174.04740571097418,197.48126112511216,366.7441452833808,451.3597004636297,237.89825142894333,637.4581043204921,568.1787864756556,387.1657445476482,1134.701400535004,295.0219774059954,304.4671248193053,703.866670882095,1482.702271562477,934.355222306632,1812.3822224199869,336.7046220222904,346.1786012235868,499.99723308085476,782.8137657174727,435.8824584539125,514.1895197752178,961.4035104393341
2019-07-31 11:00:00,173.8164544907163,197.21921448299992,366.2574962148145,450.76077126286697,237.58257369022448,636.6122328956657,567.424844849665,386.6519971534825,1133.19571493164,294.6304996622941,304.063113890684,702.9326789856055,1480.7348081722723,933.1153849309209,1809.977292084302,336.2578337291535,345.71924148735195,499.333764581374,781.7750154201698,435.3040666918652,513.5072189012071,960.127781490723
2019-07-31 12:00:00,172.53339215595057,195.7633998045988,363.55389027833553,447.4333868141856,235.82880847511984,631.9129472021863,563.2362802608285,383.79784496367307,1124.8307949129521,292.4556233083981,301.81860873167693,697.7438351162205,1469.8044560044693,926.2273995103043,1796.6165679971662,333.77567654506,343.1672429527144,495.647828473148,776.0041804351533,432.09077912493626,509.7166584900371,953.0403984428842
2019-07-31 13:00:00,172.14847345552084,195.32665540107848,362.7428084973918,446.43517147958124,235.30267891058847,630.5031614941424,561.9797108841777,382.94159930673027,1122.321318907346,291.8031604022293,301.1452571839749,696.187181955405,1466.5253503541287,924.1610038841195,1792.6083507710257,333.03102938983193,342.40164339232314,494.5420476406803,774.2729299396485,431.1267928548576,508.5794903666861,950.9141835285327
2019-07-31 14:00:00,172.41791654582164,195.6323764835427,363.3105657440524,447.1339222138043,235.67096960576043,631.4900114897731,562.8593094478333,383.54097126659025,1124.0779521112704,292.25988443654745,301.6166032673663,697.2768391679758,1468.820724309367,925.6074808224488,1795.414102829324,333.55228239849157,342.937563084597,495.31609422340773,775.4848052865019,431.80158324391266,509.3755080530318,952.4025339685787
2019-07-31 15:00:00,174.8557349818766,198.39842437250485,368.4474170233626,453.45595266629897,239.00312351445925,640.4186543073841,570.8175821666224,388.96386042722816,1139.9713001467774,296.3921495089499,305.8811630694797,707.1356425198077,1489.588393428193,938.6946531216204,1820.7994785948824,338.26838104826936,347.78636030040843,502.31937282903715,786.4493917580331,437.90682962107775,516.577572834255,965.8685617594726
2019-07-31 16:00:00,172.0073365986966,195.16651578645434,362.4454118443791,446.06915919022623,235.10976473692693,629.9862400678596,561.5189687794057,382.6276425658512,1121.4011777052901,291.5639240033007,300.89836161648407,695.6164091297726,1465.32301161567,923.4033254878516,1791.1386711214404,332.7579920995816,342.12092355351297,494.1365946687754,773.6381380912966,430.7733312224954,508.16252872145736,950.1345713932703
2019-07-31 17:00:00,170.57030678375898,193.53600334664512,359.41737319552266,442.34248860770316,233.14554769600977,624.7230400911627,556.8277764399089,379.4309921132647,1112.03246728436,289.1280624869372,298.3845158383962,689.8049039960613,1453.081017187731,915.6887818167612,1776.1746601438485,329.9779760533969,339.2626851947189,490.00834622756236,767.1748029080784,427.17444914753503,503.917101060947,942.196702379691
2019-07-31 18:00:00,167.85021463405556,190.44967622843473,353.685728610187,435.28843357649856,229.42756543998794,614.7605544209862,547.9480195115757,373.3801894708687,1094.2988368447416,284.5173246166776,293.62616490130125,678.8045549929647,1429.9086705919885,901.086252725054,1747.84992507912,324.7158028231185,333.85244830128727,482.19416167812324,754.9406327398435,420.36227950564563,495.8811129892664,927.1714503182726
2019-07-31 19:00:00,166.13091110546947,188.49888455937722,350.06289665530517,430.8297384152655,227.07752005174774,608.4635115917237,542.335342962535,369.5556255365241,1083.0898440197,281.60299030245693,290.6185279882318,671.8515042079886,1415.2619986871325,891.8563522614279,1729.9465548023582,321.38971219643315,330.4327702648729,477.2550072931004,747.2077138599216,416.0564741659608,490.80176203829853,917.6743570341687
2019-07-31 20:00:00,163.88555201962942,185.95120887217524,345.33158626646684,425.0068156300731,224.00843092531463,600.2397616281345,535.0053549320713,364.5608592043576,1068.4512339869964,277.7969566831389,286.6906439599695,662.7710274365646,1396.1338823934773,879.802377775349,1706.5652876498702,317.04593712426947,325.96677282925714,470.80461910370497,737.108752636143,410.43322092383517,484.1682813187509,905.2714367004507
2019-07-31 21:00:00,156.88003167180838,178.00246072810512,330.5698978532913,406.8392965402727,214.43287285084332,574.5816617417365,512.1357922770246,348.9771882479981,1022.7787706849607,265.9221317908666,274.43564579179105,634.4399399097216,1336.4541595572728,842.1939773787826,1633.615734134108,303.4933588991186,312.032860830136,450.679407952791,705.5999936179534,392.88867080840305,463.4718214737624,866.5743252592508
2019-07-31 22:00:00,147.8857647051005,167.7971998325133,311.61762023857335,383.5143315550163,202.13897869295988,541.6396690304455,482.7739545092817,328.9695813974341,964.1406813539592,250.67624855005553,258.70166462715173,598.0661443853319,1259.8323908609739,793.909199580261,1539.9570582832855,286.0934370386229,294.1433511023267,424.84099583412694,665.1464403729886,370.36352496423115,436.8999929914604,816.891770093901
2019-07-31 23:00:00,141.49611427796705,160.5472427340757,298.15366267490776,366.943957000583,193.40522792173883,518.2372262769176,461.9149028568765,314.7559034921832,922.4833796608939,239.84536430765337,247.52402893529666,572.2257019157939,1205.399237065315,759.6070321855907,1473.4206523293487,273.732294261837,281.43439839983154,406.4850340151616,636.4076821476071,354.361352880925,418.0230021438336,781.5966025156637
2019-08-01 00:00:00,138.39110342783394,157.02417121234498,291.6109363086285,358.89168663477403,189.1611161011856,506.8649548986972,451.7785765518924,307.8488551928443,902.2402732156692,234.58216353122495,242.09232645049957,559.6686997518818,1178.9477848192316,742.9381074676986,1441.0877000384796,267.72547387633057,275.25856194600857,397.56506863325467,622.4422614838674,346.5851969689569,408.849845948802,764.4451355398937
2019-08-01 01:00:00,136.44084867899,154.81133290117526,287.5014552851803,353.83406227277834,186.49539297422655,499.7220406446084,445.4119583768611,303.510543864334,889.5255947872637,231.276351473303,238.68067860880888,551.7816570704164,1162.333649524171,732.4683696283615,1420.779399426033,263.9525949565084,271.37952417335947,391.9624457487512,613.6705923066424,341.7009998672249,403.08819412382354,753.6723133071787
2019-08-01 02:00:00,136.1970668353845,154.53472811227905,286.9877701572493,353.20185922752887,186.16217758335668,498.8291763628473,444.6161311049822,302.96825494827027,887.9362599837131,230.86312496606277,238.25422262859755,550.7957767352332,1160.2568826122886,731.1596523984443,1418.2408618494771,263.4809850915306,270.89464445177833,391.26211788818824,612.5741336594893,341.09047522950834,402.3679876457012,752.3257105280893
2019-08-01 03:00:00,139.85379448946688,158.68379994572226,294.69304707621455,362.6849049062708,191.1604084464049,512.2221405892637,456.55354018316586,311.1025886892271,911.7762820369733,237.0615225746664,244.6510623317676,565.5839817629809,1191.408386290527,750.7904108472014,1456.3189254978145,270.5551330661972,278.1678402754954,401.7670357966323,629.0210133667861,350.2483447952559,413.17108481753587,772.5247522144299
2019-08-01 04:00:00,147.3597091478465,167.20031581436876,310.50914180461683,382.15010393105683,201.41993495476692,539.7129618961187,481.0566430278586,327.79937899961214,960.7110641462968,249.7845492449581,257.78141751195875,595.9387183988838,1255.3509464721744,791.0851255578079,1534.4791614075593,285.07575259314444,293.09703170312514,423.3297620297542,662.7803980291318,369.0460770617902,435.34586322288055,813.9859430442867
