,NL11,NL12,NL13,NL21,NL22,NL23,NL31,NL32,NL33,NL34,NL41,NL42
2019-10-01 18:00:00,808.9706656353674,755.2620860251533,698.5018254787906,1046.8294219779127,1566.6353328208636,333.62324683480676,771.269752745408,2648.5176991426783,2734.2149343440765,547.8775431267103,1898.828875637472,1053.4686162307603
2019-10-01 19:00:00,767.0635469230939,716.137233614001,662.3173256389986,992.60050278234,1485.478900751968,316.34055711045255,731.3156549511424,2511.316499711848,2592.5743598389004,519.4958350933703,1800.4638168214835,998.8957667624014
2019-10-01 20:00:00,716.8838541273587,669.289033713894,618.9899115451177,927.6666540832257,1388.301978196745,295.64621954440764,683.4745144754114,2347.0314271466204,2422.9735680288068,485.5115041755267,1682.6812399015598,933.5500950613277
2019-10-01 21:00:00,670.2417752488933,625.7435810952478,578.7170331519985,867.3105712902311,1297.9759232837011,276.41081033171724,639.0061225147807,2194.3282740138648,2265.329448092526,453.92303172802997,1573.2022069076606,872.8112223413491
2019-10-01 22:00:00,627.8448330711516,586.1614252143547,542.1095975997932,812.4478075845802,1215.870909541273,258.92611514305236,598.5850287722703,2055.5234242000765,2122.0333344048213,425.2095894449495,1473.6874266249918,817.6005083986847
2019-10-01 23:00:00,598.346575484071,558.6215940366346,516.6394691411346,774.2762826443201,1158.7452132018686,246.76089718123427,570.461495000203,1958.948034470843,2022.3330858570225,405.23181573836473,1404.4486449649066,779.1868922793985
2019-10-02 00:00:00,584.0872701559986,545.3089819175152,504.32734062421827,755.824364684268,1131.1309467056988,240.88029366463576,556.8667240624138,1912.2639899891835,1974.1385007656506,395.5746631348126,1370.978975601544,760.6179486940607
2019-10-02 01:00:00,579.4611596487996,540.990004703297,500.33294778476073,749.8380554224191,1122.1721197890026,238.9724642794798,552.4562067734364,1897.118403039027,1958.5028529306637,392.44161744282053,1360.120495082896,754.5936731033978
2019-10-02 02:00:00,583.5430218610339,544.8008669511365,503.8574120548702,755.1200930064033,1130.0769670684404,240.65584314873502,556.3478396754753,1910.4821562303414,1972.2990127850635,395.2060695239899,1369.7015073052323,759.9092103892767
2019-10-02 03:00:00,607.2178226919937,566.9038679886057,524.2993048215061,785.7559109935127,1175.9250812891803,250.4194405904157,578.9193105073007,1987.9919247399664,2052.3167399405856,411.23989159477304,1425.2713781947843,790.7393266473756
2019-10-02 04:00:00,674.486911949617,629.7068778330009,582.3824759929125,872.8038903775748,1306.1969644543167,278.16152435574276,643.053420732901,2208.2265773328318,2279.677454341102,456.7980618924462,1583.1664596188907,878.3393811186634
2019-10-02 05:00:00,770.4923111813708,719.3383579021862,665.2778756258906,997.0374143528869,1492.1189724666958,317.754595360627,734.584626588855,2522.5420523925523,2604.1631341165967,521.8179748415525,1808.5118670882462,1003.3608180825398
