,NL11,NL12,NL13,NL21,NL22,NL23,NL31,NL32,NL33,NL34,NL41,NL42
2019-03-11 20:00:00,0.1608,0.1608,,,,0.1608,,0.1608,0.1608,0.1608,,
2019-03-11 21:00:00,0.2015,0.2015,,,,0.2015,,0.2015,0.2015,0.2015,,
2019-03-11 22:00:00,0.2629,0.2629,,,,0.2629,,0.2629,0.2629,0.2629,,
2019-03-11 23:00:00,0.3031,0.3031,,,,0.3031,,0.3031,0.3031,0.3031,,
2019-03-12 00:00:00,0.3521,0.3521,,,,0.3521,,0.3521,0.3521,0.3521,,
2019-03-12 01:00:00,0.4165,0.4165,,,,0.4165,,0.4165,0.4165,0.4165,,
2019-03-12 02:00:00,0.4876,0.4876,,,,0.4876,,0.4876,0.4876,0.4876,,
2019-03-12 03:00:00,0.5494,0.5494,,,,0.5494,,0.5494,0.5494,0.5494,,
2019-03-12 04:00:00,0.6955,0.6955,,,,0.6955,,0.6955,0.6955,0.6955,,
2019-03-12 05:00:00,0.7738,0.7738,,,,0.7738,,0.7738,0.7738,0.7738,,
2019-03-12 06:00:00,0.8525,0.8525,,,,0.8525,,0.8525,0.8525,0.8525,,
2019-03-12 07:00:00,0.9118,0.9118,,,,0.9118,,0.9118,0.9118,0.9118,,
2019-03-12 08:00:00,0.9365,0.9365,,,,0.9365,,0.9365,0.9365,0.9365,,
2019-03-12 09:00:00,0.9452,0.9452,,,,0.9452,,0.9452,0.9452,0.9452,,
2019-03-12 10:00:00,0.9472,0.9472,,,,0.9472,,0.9472,0.9472,0.9472,,
2019-03-12 11:00:00,0.9496,0.9496,,,,0.9496,,0.9496,0.9496,0.9496,,
2019-03-12 12:00:00,0.9496,0.9496,,,,0.9496,,0.9496,0.9496,0.9496,,
2019-03-12 13:00:00,0.9508,0.9508,,,,0.9508,,0.9508,0.9508,0.9508,,
2019-03-12 14:00:00,0.963,0.963,,,,0.963,,0.963,0.963,0.963,,
2019-03-12 15:00:00,0.9635,0.9635,,,,0.9635,,0.9635,0.9635,0.9635,,
2019-03-12 16:00:00,0.9173,0.9173,,,,0.9173,,0.9173,0.9173,0.9173,,
2019-03-12 17:00:00,0.8499,0.8499,,,,0.8499,,0.8499,0.8499,0.8499,,
2019-03-12 18:00:00,0.8465,0.8465,,,,0.8465,,0.8465,0.8465,0.8465,,
2019-03-12 19:00:00,0.7716,0.7716,,,,0.7716,,0.7716,0.7716,0.7716,,
2019-03-12 20:00:00,0.7882,0.7882,,,,0.7882,,0.7882,0.7882,0.7882,,
2019-03-12 21:00:00,0.8284,0.8284,,,,0.8284,,0.8284,0.8284,0.8284,,
2019-03-12 22:00:00,0.8787,0.8787,,,,0.8787,,0.8787,0.8787,0.8787,,
2019-03-12 23:00:00,0.9113,0.9113,,,,0.9113,,0.9113,0.9113,0.9113,,
2019-03-13 00:00:00,0.9293,0.9293,,,,0.9293,,0.9293,0.9293,0.9293,,
2019-03-13 01:00:00,0.944,0.944,,,,0.944,,0.944,0.944,0.944,,
2019-03-13 02:00:00,0.9544,0.9544,,,,0.9544,,0.9544,0.9544,0.9544,,
2019-03-13 03:00:00,0.9557,0.9557,,,,0.9557,,0.9557,0.9557,0.9557,,
2019-03-13 04:00:00,0.955,0.955,,,,0.955,,0.955,0.955,0.955,,
2019-03-13 05:00:00,0.9558,0.9558,,,,0.9558,,0.9558,0.9558,0.9558,,
2019-03-13 06:00:00,0.9561,0.9561,,,,0.9561,,0.9561,0.9561,0.9561,,
2019-03-13 07:00:00,0.9545,0.9545,,,,0.9545,,0.9545,0.9545,0.9545,,
2019-03-13 08:00:00,0.9506,0.9506,,,,0.9506,,0.9506,0.9506,0.9506,,
2019-03-13 09:00:00,0.9442,0.9442,,,,0.9442,,0.9442,0.9442,0.9442,,
2019-03-13 10:00:00,0.9341,0.9341,,,,0.9341,,0.9341,0.9341,0.9341,,
2019-03-13 11:00:00,0.9205,0.9205,,,,0.9205,,0.9205,0.9205,0.9205,,
2019-03-13 12:00:00,0.91,0.91,,,,0.91,,0.91,0.91,0.91,,
2019-03-13 13:00:00,0.9032,0.9032,,,,0.9032,,0.9032,0.9032,0.9032,,
2019-03-13 14:00:00,0.8936,0.8936,,,,0.8936,,0.8936,0.8936,0.8936,,
2019-03-13 15:00:00,0.8819,0.8819,,,,0.8819,,0.8819,0.8819,0.8819,,
2019-03-13 16:00:00,0.8727,0.8727,,,,0.8727,,0.8727,0.8727,0.8727,,
2019-03-13 17:00:00,0.8628,0.8628,,,,0.8628,,0.8628,0.8628,0.8628,,
2019-03-13 18:00:00,0.8475,0.8475,,,,0.8475,,0.8475,0.8475,0.8475,,
2019-03-13 19:00:00,0.8191,0.8191,,,,0.8191,,0.8191,0.8191,0.8191,,
2019-03-13 20:00:00,0.7884,0.7884,,,,0.7884,,0.7884,0.7884,0.7884,,
2019-03-13 21:00:00,0.7428,0.7428,,,,0.7428,,0.7428,0.7428,0.7428,,
2019-03-13 22:00:00,0.6868,0.6868,,,,0.6868,,0.6868,0.6868,0.6868,,
2019-03-13 23:00:00,0.6417,0.6417,,,,0.6417,,0.6417,0.6417,0.6417,,
2019-03-14 00:00:00,0.6317,0.6317,,,,0.6317,,0.6317,0.6317,0.6317,,
2019-03-14 01:00:00,0.663,0.663,,,,0.663,,0.663,0.663,0.663,,
2019-03-14 02:00:00,0.6612,0.6612,,,,0.6612,,0.6612,0.6612,0.6612,,
2019-03-14 03:00:00,0.6591,0.6591,,,,0.6591,,0.6591,0.6591,0.6591,,
2019-03-14 04:00:00,0.716,0.716,,,,0.716,,0.716,0.716,0.716,,
2019-03-14 05:00:00,0.7843,0.7843,,,,0.7843,,0.7843,0.7843,0.7843,,
2019-03-14 06:00:00,0.8495,0.8495,,,,0.8495,,0.8495,0.8495,0.8495,,
2019-03-14 07:00:00,0.9014,0.9014,,,,0.9014,,0.9014,0.9014,0.9014,,
2019-03-14 08:00:00,0.93,0.93,,,,0.93,,0.93,0.93,0.93,,
2019-03-14 09:00:00,0.9375,0.9375,,,,0.9375,,0.9375,0.9375,0.9375,,
2019-03-14 10:00:00,0.9165,0.9165,,,,0.9165,,0.9165,0.9165,0.9165,,
2019-03-14 11:00:00,0.8819,0.8819,,,,0.8819,,0.8819,0.8819,0.8819,,
2019-03-14 12:00:00,0.8769,0.8769,,,,0.8769,,0.8769,0.8769,0.8769,,
2019-03-14 13:00:00,0.8733,0.8733,,,,0.8733,,0.8733,0.8733,0.8733,,
2019-03-14 14:00:00,0.8561,0.8561,,,,0.8561,,0.8561,0.8561,0.8561,,
2019-03-14 15:00:00,0.8431,0.8431,,,,0.8431,,0.8431,0.8431,0.8431,,
2019-03-14 16:00:00,0.8148,0.8148,,,,0.8148,,0.8148,0.8148,0.8148,,
2019-03-14 17:00:00,0.7838,0.7838,,,,0.7838,,0.7838,0.7838,0.7838,,
2019-03-14 18:00:00,0.7498,0.7498,,,,0.7498,,0.7498,0.7498,0.7498,,
2019-03-14 19:00:00,0.7176,0.7176,,,,0.7176,,0.7176,0.7176,0.7176,,
2019-03-14 20:00:00,0.6474,0.6474,,,,0.6474,,0.6474,0.6474,0.6474,,
2019-03-14 21:00:00,0.5565,0.5565,,,,0.5565,,0.5565,0.5565,0.5565,,
2019-03-14 22:00:00,0.5392,0.5392,,,,0.5392,,0.5392,0.5392,0.5392,,
2019-03-14 23:00:00,0.5428,0.5428,,,,0.5428,,0.5428,0.5428,0.5428,,
2019-03-15 00:00:00,0.5199,0.5199,,,,0.5199,,0.5199,0.5199,0.5199,,
2019-03-15 01:00:00,0.5053,0.5053,,,,0.5053,,0.5053,0.5053,0.5053,,
2019-03-15 02:00:00,0.3925,0.3925,,,,0.3925,,0.3925,0.3925,0.3925,,
2019-03-15 03:00:00,0.3217,0.3217,,,,0.3217,,0.3217,0.3217,0.3217,,
2019-03-15 04:00:00,0.4251,0.4251,,,,0.4251,,0.4251,0.4251,0.4251,,
2019-03-15 05:00:00,0.6151,0.6151,,,,0.6151,,0.6151,0.6151,0.6151,,
2019-03-15 06:00:00,0.7349,0.7349,,,,0.7349,,0.7349,0.7349,0.7349,,
2019-03-15 07:00:00,0.8087,0.8087,,,,0.8087,,0.8087,0.8087,0.8087,,
2019-03-15 08:00:00,0.8401,0.8401,,,,0.8401,,0.8401,0.8401,0.8401,,
2019-03-15 09:00:00,0.8734,0.8734,,,,0.8734,,0.8734,0.8734,0.8734,,
2019-03-15 10:00:00,0.8953,0.8953,,,,0.8953,,0.8953,0.8953,0.8953,,
2019-03-15 11:00:00,0.8715,0.8715,,,,0.8715,,0.8715,0.8715,0.8715,,
2019-03-15 12:00:00,0.8577,0.8577,,,,0.8577,,0.8577,0.8577,0.8577,,
2019-03-15 13:00:00,0.8781,0.8781,,,,0.8781,,0.8781,0.8781,0.8781,,
2019-03-15 14:00:00,0.8773,0.8773,,,,0.8773,,0.8773,0.8773,0.8773,,
2019-03-15 15:00:00,0.8563,0.8563,,,,0.8563,,0.8563,0.8563,0.8563,,
2019-03-15 16:00:00,0.8251,0.8251,,,,0.8251,,0.8251,0.8251,0.8251,,
2019-03-15 17:00:00,0.7909,0.7909,,,,0.7909,,0.7909,0.7909,0.7909,,
2019-03-15 18:00:00,0.7565,0.7565,,,,0.7565,,0.7565,0.7565,0.7565,,
2019-03-15 19:00:00,0.6952,0.6952,,,,0.6952,,0.6952,0.6952,0.6952,,
2019-03-15 20:00:00,0.6389,0.6389,,,,0.6389,,0.6389,0.6389,0.6389,,
2019-03-15 21:00:00,0.5828,0.5828,,,,0.5828,,0.5828,0.5828,0.5828,,
2019-03-15 22:00:00,0.5486,0.5486,,,,0.5486,,0.5486,0.5486,0.5486,,
2019-03-15 23:00:00,0.5483,0.5483,,,,0.5483,,0.5483,0.5483,0.5483,,
2019-03-16 00:00:00,0.5322,0.5322,,,,0.5322,,0.5322,0.5322,0.5322,,
2019-03-16 01:00:00,0.511,0.511,,,,0.511,,0.511,0.511,0.511,,
2019-03-16 02:00:00,0.48,0.48,,,,0.48,,0.48,0.48,0.48,,
2019-03-16 03:00:00,0.468,0.468,,,,0.468,,0.468,0.468,0.468,,
2019-03-16 04:00:00,0.541,0.541,,,,0.541,,0.541,0.541,0.541,,
2019-03-16 05:00:00,0.6351,0.6351,,,,0.6351,,0.6351,0.6351,0.6351,,
2019-03-16 06:00:00,0.7194,0.7194,,,,0.7194,,0.7194,0.7194,0.7194,,
2019-03-16 07:00:00,0.6721,0.6721,,,,0.6721,,0.6721,0.6721,0.6721,,
2019-03-16 08:00:00,0.6595,0.6595,,,,0.6595,,0.6595,0.6595,0.6595,,
2019-03-16 09:00:00,0.6861,0.6861,,,,0.6861,,0.6861,0.6861,0.6861,,
2019-03-16 10:00:00,0.7413,0.7413,,,,0.7413,,0.7413,0.7413,0.7413,,
2019-03-16 11:00:00,0.8163,0.8163,,,,0.8163,,0.8163,0.8163,0.8163,,
2019-03-16 12:00:00,0.8832,0.8832,,,,0.8832,,0.8832,0.8832,0.8832,,
2019-03-16 13:00:00,0.9186,0.9186,,,,0.9186,,0.9186,0.9186,0.9186,,
2019-03-16 14:00:00,0.9291,0.9291,,,,0.9291,,0.9291,0.9291,0.9291,,
2019-03-16 15:00:00,0.9371,0.9371,,,,0.9371,,0.9371,0.9371,0.9371,,
2019-03-16 16:00:00,0.9434,0.9434,,,,0.9434,,0.9434,0.9434,0.9434,,
2019-03-16 17:00:00,0.9497,0.9497,,,,0.9497,,0.9497,0.9497,0.9497,,
2019-03-16 18:00:00,0.9467,0.9467,,,,0.9467,,0.9467,0.9467,0.9467,,
2019-03-16 19:00:00,0.9449,0.9449,,,,0.9449,,0.9449,0.9449,0.9449,,
2019-03-16 20:00:00,0.9546,0.9546,,,,0.9546,,0.9546,0.9546,0.9546,,
2019-03-16 21:00:00,0.9621,0.9621,,,,0.9621,,0.9621,0.9621,0.9621,,
2019-03-16 22:00:00,0.9625,0.9625,,,,0.9625,,0.9625,0.9625,0.9625,,
2019-03-16 23:00:00,0.96,0.96,,,,0.96,,0.96,0.96,0.96,,
2019-03-17 00:00:00,0.9551,0.9551,,,,0.9551,,0.9551,0.9551,0.9551,,
2019-03-17 01:00:00,0.9204,0.9204,,,,0.9204,,0.9204,0.9204,0.9204,,
2019-03-17 02:00:00,0.8259,0.8259,,,,0.8259,,0.8259,0.8259,0.8259,,
2019-03-17 03:00:00,0.7138,0.7138,,,,0.7138,,0.7138,0.7138,0.7138,,
2019-03-17 04:00:00,0.6211,0.6211,,,,0.6211,,0.6211,0.6211,0.6211,,
2019-03-17 05:00:00,0.6495,0.6495,,,,0.6495,,0.6495,0.6495,0.6495,,
2019-03-17 06:00:00,0.664,0.664,,,,0.664,,0.664,0.664,0.664,,
2019-03-17 07:00:00,0.6558,0.6558,,,,0.6558,,0.6558,0.6558,0.6558,,
2019-03-17 08:00:00,0.6395,0.6395,,,,0.6395,,0.6395,0.6395,0.6395,,
2019-03-17 09:00:00,0.6121,0.6121,,,,0.6121,,0.6121,0.6121,0.6121,,
2019-03-17 10:00:00,0.5975,0.5975,,,,0.5975,,0.5975,0.5975,0.5975,,
2019-03-17 11:00:00,0.6006,0.6006,,,,0.6006,,0.6006,0.6006,0.6006,,
2019-03-17 12:00:00,0.62,0.62,,,,0.62,,0.62,0.62,0.62,,
2019-03-17 13:00:00,0.6402,0.6402,,,,0.6402,,0.6402,0.6402,0.6402,,
2019-03-17 14:00:00,0.6543,0.6543,,,,0.6543,,0.6543,0.6543,0.6543,,
2019-03-17 15:00:00,0.666,0.666,,,,0.666,,0.666,0.666,0.666,,
2019-03-17 16:00:00,0.6773,0.6773,,,,0.6773,,0.6773,0.6773,0.6773,,
2019-03-17 17:00:00,0.6765,0.6765,,,,0.6765,,0.6765,0.6765,0.6765,,
2019-03-17 18:00:00,0.6568,0.6568,,,,0.6568,,0.6568,0.6568,0.6568,,
2019-03-17 19:00:00,0.6524,0.6524,,,,0.6524,,0.6524,0.6524,0.6524,,
2019-03-17 20:00:00,0.6427,0.6427,,,,0.6427,,0.6427,0.6427,0.6427,,
2019-03-17 21:00:00,0.6319,0.6319,,,,0.6319,,0.6319,0.6319,0.6319,,
2019-03-17 22:00:00,0.6131,0.6131,,,,0.6131,,0.6131,0.6131,0.6131,,
2019-03-17 23:00:00,0.5874,0.5874,,,,0.5874,,0.5874,0.5874,0.5874,,
2019-03-18 00:00:00,0.554,0.554,,,,0.554,,0.554,0.554,0.554,,
2019-03-18 01:00:00,0.5355,0.5355,,,,0.5355,,0.5355,0.5355,0.5355,,
2019-03-18 02:00:00,0.5194,0.5194,,,,0.5194,,0.5194,0.5194,0.5194,,
2019-03-18 03:00:00,0.5041,0.5041,,,,0.5041,,0.5041,0.5041,0.5041,,
2019-03-18 04:00:00,0.4962,0.4962,,,,0.4962,,0.4962,0.4962,0.4962,,
2019-03-18 05:00:00,0.4864,0.4864,,,,0.4864,,0.4864,0.4864,0.4864,,
2019-03-18 06:00:00,0.4656,0.4656,,,,0.4656,,0.4656,0.4656,0.4656,,
2019-03-18 07:00:00,0.4392,0.4392,,,,0.4392,,0.4392,0.4392,0.4392,,
2019-03-18 08:00:00,0.4095,0.4095,,,,0.4095,,0.4095,0.4095,0.4095,,
2019-03-18 09:00:00,0.3825,0.3825,,,,0.3825,,0.3825,0.3825,0.3825,,
2019-03-18 10:00:00,0.3677,0.3677,,,,0.3677,,0.3677,0.3677,0.3677,,
2019-03-18 11:00:00,0.3564,0.3564,,,,0.3564,,0.3564,0.3564,0.3564,,
2019-03-18 12:00:00,0.3389,0.3389,,,,0.3389,,0.3389,0.3389,0.3389,,
2019-03-18 13:00:00,0.3136,0.3136,,,,0.3136,,0.3136,0.3136,0.3136,,
2019-03-18 14:00:00,0.2835,0.2835,,,,0.2835,,0.2835,0.2835,0.2835,,
2019-03-18 15:00:00,0.258,0.258,,,,0.258,,0.258,0.258,0.258,,
2019-03-18 16:00:00,0.2353,0.2353,,,,0.2353,,0.2353,0.2353,0.2353,,
2019-03-18 17:00:00,0.2108,0.2108,,,,0.2108,,0.2108,0.2108,0.2108,,
2019-03-18 18:00:00,0.1914,0.1914,,,,0.1914,,0.1914,0.1914,0.1914,,
2019-03-18 19:00:00,0.1779,0.1779,,,,0.1779,,0.1779,0.1779,0.1779,,
2019-03-18 20:00:00,0.1693,0.1693,,,,0.1693,,0.1693,0.1693,0.1693,,
2019-03-18 21:00:00,0.1623,0.1623,,,,0.1623,,0.1623,0.1623,0.1623,,
2019-03-18 22:00:00,0.1461,0.1461,,,,0.1461,,0.1461,0.1461,0.1461,,
2019-03-18 23:00:00,0.1305,0.1305,,,,0.1305,,0.1305,0.1305,0.1305,,
2019-03-19 00:00:00,0.1207,0.1207,,,,0.1207,,0.1207,0.1207,0.1207,,
2019-03-19 01:00:00,0.1164,0.1164,,,,0.1164,,0.1164,0.1164,0.1164,,
2019-03-19 02:00:00,0.1085,0.1085,,,,0.1085,,0.1085,0.1085,0.1085,,
2019-03-19 03:00:00,0.0952,0.0952,,,,0.0952,,0.0952,0.0952,0.0952,,
2019-03-19 04:00:00,0.0902,0.0902,,,,0.0902,,0.0902,0.0902,0.0902,,
2019-03-19 05:00:00,0.0885,0.0885,,,,0.0885,,0.0885,0.0885,0.0885,,
2019-03-19 06:00:00,0.0854,0.0854,,,,0.0854,,0.0854,0.0854,0.0854,,
2019-03-19 07:00:00,0.0805,0.0805,,,,0.0805,,0.0805,0.0805,0.0805,,
2019-03-19 08:00:00,0.0823,0.0823,,,,0.0823,,0.0823,0.0823,0.0823,,
2019-03-19 09:00:00,0.094,0.094,,,,0.094,,0.094,0.094,0.094,,
2019-03-19 10:00:00,0.1037,0.1037,,,,0.1037,,0.1037,0.1037,0.1037,,
2019-03-19 11:00:00,0.0995,0.0995,,,,0.0995,,0.0995,0.0995,0.0995,,
2019-03-19 12:00:00,0.0895,0.0895,,,,0.0895,,0.0895,0.0895,0.0895,,
2019-03-19 13:00:00,0.084,0.084,,,,0.084,,0.084,0.084,0.084,,
2019-03-19 14:00:00,0.086,0.086,,,,0.086,,0.086,0.086,0.086,,
2019-03-19 15:00:00,0.0917,0.0917,,,,0.0917,,0.0917,0.0917,0.0917,,
2019-03-19 16:00:00,0.0955,0.0955,,,,0.0955,,0.0955,0.0955,0.0955,,
2019-03-19 17:00:00,0.102,0.102,,,,0.102,,0.102,0.102,0.102,,
2019-03-19 18:00:00,0.1291,0.1291,,,,0.1291,,0.1291,0.1291,0.1291,,
2019-03-19 19:00:00,0.1746,0.1746,,,,0.1746,,0.1746,0.1746,0.1746,,
2019-03-19 20:00:00,0.2189,0.2189,,,,0.2189,,0.2189,0.2189,0.2189,,
2019-03-19 21:00:00,0.2474,0.2474,,,,0.2474,,0.2474,0.2474,0.2474,,
2019-03-19 22:00:00,0.2609,0.2609,,,,0.2609,,0.2609,0.2609,0.2609,,
2019-03-19 23:00:00,0.2659,0.2659,,,,0.2659,,0.2659,0.2659,0.2659,,
2019-03-20 00:00:00,0.2594,0.2594,,,,0.2594,,0.2594,0.2594,0.2594,,
2019-03-20 01:00:00,0.2523,0.2523,,,,0.2523,,0.2523,0.2523,0.2523,,
2019-03-20 02:00:00,0.2684,0.2684,,,,0.2684,,0.2684,0.2684,0.2684,,
2019-03-20 03:00:00,0.2653,0.2653,,,,0.2653,,0.2653,0.2653,0.2653,,
2019-03-20 04:00:00,0.2449,0.2449,,,,0.2449,,0.2449,0.2449,0.2449,,
2019-03-20 05:00:00,0.2358,0.2358,,,,0.2358,,0.2358,0.2358,0.2358,,
2019-03-20 06:00:00,0.2299,0.2299,,,,0.2299,,0.2299,0.2299,0.2299,,
2019-03-20 07:00:00,0.2193,0.2193,,,,0.2193,,0.2193,0.2193,0.2193,,
2019-03-20 08:00:00,0.226,0.226,,,,0.226,,0.226,0.226,0.226,,
2019-03-20 09:00:00,0.229,0.229,,,,0.229,,0.229,0.229,0.229,,
2019-03-20 10:00:00,0.2236,0.2236,,,,0.2236,,0.2236,0.2236,0.2236,,
2019-03-20 11:00:00,0.2196,0.2196,,,,0.2196,,0.2196,0.2196,0.2196,,
2019-03-20 12:00:00,0.2192,0.2192,,,,0.2192,,0.2192,0.2192,0.2192,,
2019-03-20 13:00:00,0.2125,0.2125,,,,0.2125,,0.2125,0.2125,0.2125,,
2019-03-20 14:00:00,0.1999,0.1999,,,,0.1999,,0.1999,0.1999,0.1999,,
2019-03-20 15:00:00,0.1901,0.1901,,,,0.1901,,0.1901,0.1901,0.1901,,
2019-03-20 16:00:00,0.1771,0.1771,,,,0.1771,,0.1771,0.1771,0.1771,,
2019-03-20 17:00:00,0.1727,0.1727,,,,0.1727,,0.1727,0.1727,0.1727,,
2019-03-20 18:00:00,0.1792,0.1792,,,,0.1792,,0.1792,0.1792,0.1792,,
2019-03-20 19:00:00,0.1881,0.1881,,,,0.1881,,0.1881,0.1881,0.1881,,
2019-03-20 20:00:00,0.1885,0.1885,,,,0.1885,,0.1885,0.1885,0.1885,,
2019-03-20 21:00:00,0.187,0.187,,,,0.187,,0.187,0.187,0.187,,
2019-03-20 22:00:00,0.1862,0.1862,,,,0.1862,,0.1862,0.1862,0.1862,,
2019-03-20 23:00:00,0.1844,0.1844,,,,0.1844,,0.1844,0.1844,0.1844,,
2019-03-21 00:00:00,0.1849,0.1849,,,,0.1849,,0.1849,0.1849,0.1849,,
2019-03-21 01:00:00,0.189,0.189,,,,0.189,,0.189,0.189,0.189,,
2019-03-21 02:00:00,0.1932,0.1932,,,,0.1932,,0.1932,0.1932,0.1932,,
2019-03-21 03:00:00,0.1943,0.1943,,,,0.1943,,0.1943,0.1943,0.1943,,
2019-03-21 04:00:00,0.2021,0.2021,,,,0.2021,,0.2021,0.2021,0.2021,,
2019-03-21 05:00:00,0.2134,0.2134,,,,0.2134,,0.2134,0.2134,0.2134,,
2019-03-21 06:00:00,0.2206,0.2206,,,,0.2206,,0.2206,0.2206,0.2206,,
2019-03-21 07:00:00,0.2218,0.2218,,,,0.2218,,0.2218,0.2218,0.2218,,
2019-03-21 08:00:00,0.2196,0.2196,,,,0.2196,,0.2196,0.2196,0.2196,,
2019-03-21 09:00:00,0.2068,0.2068,,,,0.2068,,0.2068,0.2068,0.2068,,
2019-03-21 10:00:00,0.1868,0.1868,,,,0.1868,,0.1868,0.1868,0.1868,,
2019-03-21 11:00:00,0.1613,0.1613,,,,0.1613,,0.1613,0.1613,0.1613,,
2019-03-21 12:00:00,0.1431,0.1431,,,,0.1431,,0.1431,0.1431,0.1431,,
2019-03-21 13:00:00,0.127,0.127,,,,0.127,,0.127,0.127,0.127,,
2019-03-21 14:00:00,0.1103,0.1103,,,,0.1103,,0.1103,0.1103,0.1103,,
2019-03-21 15:00:00,0.0938,0.0938,,,,0.0938,,0.0938,0.0938,0.0938,,
2019-03-21 16:00:00,0.0744,0.0744,,,,0.0744,,0.0744,0.0744,0.0744,,
2019-03-21 17:00:00,0.0533,0.0533,,,,0.0533,,0.0533,0.0533,0.0533,,
2019-03-21 18:00:00,0.0381,0.0381,,,,0.0381,,0.0381,0.0381,0.0381,,
2019-03-21 19:00:00,0.0272,0.0272,,,,0.0272,,0.0272,0.0272,0.0272,,
2019-03-21 20:00:00,0.0221,0.0221,,,,0.0221,,0.0221,0.0221,0.0221,,
2019-03-21 21:00:00,0.0256,0.0256,,,,0.0256,,0.0256,0.0256,0.0256,,
2019-03-21 22:00:00,0.0331,0.0331,,,,0.0331,,0.0331,0.0331,0.0331,,
2019-03-21 23:00:00,0.0323,0.0323,,,,0.0323,,0.0323,0.0323,0.0323,,
2019-03-22 00:00:00,0.0283,0.0283,,,,0.0283,,0.0283,0.0283,0.0283,,
2019-03-22 01:00:00,0.0245,0.0245,,,,0.0245,,0.0245,0.0245,0.0245,,
2019-03-22 02:00:00,0.0215,0.0215,,,,0.0215,,0.0215,0.0215,0.0215,,
2019-03-22 03:00:00,0.03,0.03,,,,0.03,,0.03,0.03,0.03,,
2019-03-22 04:00:00,0.0488,0.0488,,,,0.0488,,0.0488,0.0488,0.0488,,
2019-03-22 05:00:00,0.0663,0.0663,,,,0.0663,,0.0663,0.0663,0.0663,,
2019-03-22 06:00:00,0.0732,0.0732,,,,0.0732,,0.0732,0.0732,0.0732,,
2019-03-22 07:00:00,0.079,0.079,,,,0.079,,0.079,0.079,0.079,,
2019-03-22 08:00:00,0.0873,0.0873,,,,0.0873,,0.0873,0.0873,0.0873,,
2019-03-22 09:00:00,0.085,0.085,,,,0.085,,0.085,0.085,0.085,,
2019-03-22 10:00:00,0.078,0.078,,,,0.078,,0.078,0.078,0.078,,
2019-03-22 11:00:00,0.076,0.076,,,,0.076,,0.076,0.076,0.076,,
2019-03-22 12:00:00,0.0796,0.0796,,,,0.0796,,0.0796,0.0796,0.0796,,
2019-03-22 13:00:00,0.0815,0.0815,,,,0.0815,,0.0815,0.0815,0.0815,,
2019-03-22 14:00:00,0.0861,0.0861,,,,0.0861,,0.0861,0.0861,0.0861,,
2019-03-22 15:00:00,0.099,0.099,,,,0.099,,0.099,0.099,0.099,,
2019-03-22 16:00:00,0.1144,0.1144,,,,0.1144,,0.1144,0.1144,0.1144,,
2019-03-22 17:00:00,0.1217,0.1217,,,,0.1217,,0.1217,0.1217,0.1217,,
2019-03-22 18:00:00,0.1245,0.1245,,,,0.1245,,0.1245,0.1245,0.1245,,
2019-03-22 19:00:00,0.1294,0.1294,,,,0.1294,,0.1294,0.1294,0.1294,,
2019-03-22 20:00:00,0.13,0.13,,,,0.13,,0.13,0.13,0.13,,
2019-03-22 21:00:00,0.1258,0.1258,,,,0.1258,,0.1258,0.1258,0.1258,,
2019-03-22 22:00:00,0.1156,0.1156,,,,0.1156,,0.1156,0.1156,0.1156,,
2019-03-22 23:00:00,0.1154,0.1154,,,,0.1154,,0.1154,0.1154,0.1154,,
2019-03-23 00:00:00,0.1182,0.1182,,,,0.1182,,0.1182,0.1182,0.1182,,
2019-03-23 01:00:00,0.126,0.126,,,,0.126,,0.126,0.126,0.126,,
2019-03-23 02:00:00,0.1328,0.1328,,,,0.1328,,0.1328,0.1328,0.1328,,
2019-03-23 03:00:00,0.1277,0.1277,,,,0.1277,,0.1277,0.1277,0.1277,,
2019-03-23 04:00:00,0.1138,0.1138,,,,0.1138,,0.1138,0.1138,0.1138,,
2019-03-23 05:00:00,0.1185,0.1185,,,,0.1185,,0.1185,0.1185,0.1185,,
2019-03-23 06:00:00,0.1075,0.1075,,,,0.1075,,0.1075,0.1075,0.1075,,
2019-03-23 07:00:00,0.1005,0.1005,,,,0.1005,,0.1005,0.1005,0.1005,,
2019-03-23 08:00:00,0.1221,0.1221,,,,0.1221,,0.1221,0.1221,0.1221,,
2019-03-23 09:00:00,0.1538,0.1538,,,,0.1538,,0.1538,0.1538,0.1538,,
2019-03-23 10:00:00,0.1835,0.1835,,,,0.1835,,0.1835,0.1835,0.1835,,
2019-03-23 11:00:00,0.2024,0.2024,,,,0.2024,,0.2024,0.2024,0.2024,,
2019-03-23 12:00:00,0.2051,0.2051,,,,0.2051,,0.2051,0.2051,0.2051,,
2019-03-23 13:00:00,0.2021,0.2021,,,,0.2021,,0.2021,0.2021,0.2021,,
2019-03-23 14:00:00,0.1894,0.1894,,,,0.1894,,0.1894,0.1894,0.1894,,
2019-03-23 15:00:00,0.1779,0.1779,,,,0.1779,,0.1779,0.1779,0.1779,,
2019-03-23 16:00:00,0.1703,0.1703,,,,0.1703,,0.1703,0.1703,0.1703,,
2019-03-23 17:00:00,0.1642,0.1642,,,,0.1642,,0.1642,0.1642,0.1642,,
2019-03-23 18:00:00,0.155,0.155,,,,0.155,,0.155,0.155,0.155,,
2019-03-23 19:00:00,0.139,0.139,,,,0.139,,0.139,0.139,0.139,,
2019-03-23 20:00:00,0.1232,0.1232,,,,0.1232,,0.1232,0.1232,0.1232,,
